ID_Encuestado,Marca_Actual,Ocupacion,Edad,Ingreso_Mensual,Gasto_Tecnologia,Horas_Pantalla,Calidad_Percibida_1,Calidad_Percibida_2,Satisfaccion_1,Satisfaccion_2,Lealtad_1,Lealtad_2,Score_Perfil_A,Score_Perfil_B,Score_Perfil_C
417,Samsung,Ejecutivo,45,3568.9483690834145,587.1518300821076,5.474712778136042,3,3,5.0,5.0,6.0,5.0,9,6,6
418,Apple,Ejecutivo,45,3106.6394126193795,542.7693343896331,6.775977295765692,5,4,7.0,7.0,6.0,6.0,10,4,8
419,Xiaomi,Estudiante,21,2204.130420281246,297.2541796744678,6.234690921322363,5,4,7.0,7.0,6.0,6.0,4,8,4
420,Samsung,Ingeniero,39,1871.699651683606,285.9435895925627,5.808478689082504,1,1,2.0,2.0,3.0,2.0,4,5,7
421,Xiaomi,Estudiante,29,2592.162224759616,452.9239463686576,6.883595579040135,2,3,4.0,4.0,3.0,4.0,5,9,6
422,Apple,Creativo,62,4208.915939756107,662.9921376986849,4.0702062912383115,6,5,6.0,6.0,5.0,5.0,8,6,5
423,Samsung,Estudiante,20,1745.0707311178585,287.1889035355947,6.674812695843,7,6,7.0,7.0,7.0,7.0,1,8,4
424,Apple,Estudiante,39,1912.9620201176053,368.47340153414393,6.644037856773778,2,2,3.0,3.0,4.0,5.0,4,7,4
425,Samsung,Creativo,61,3943.5958692591976,539.5166321081832,5.811662406281033,4,3,4.0,4.0,4.0,3.0,8,5,7
426,Apple,Creativo,19,1931.3130701006935,280.4850585428289,8.574537346465531,5,4,7.0,6.0,7.0,6.0,5,4,6
427,Apple,Creativo,41,2866.3855048347523,342.25354759174513,5.9928724018235116,3,2,4.0,4.0,4.0,4.0,4,2,4
428,Motorola,Estudiante,51,2631.912767783751,340.0316125707826,3.522542592974626,3,2,3.0,4.0,4.0,4.0,4,8,6
429,Apple,Estudiante,44,3997.367003658458,653.3143201577172,4.825753886442975,4,4,4.0,5.0,5.0,5.0,7,8,6
430,Apple,Creativo,58,3580.5692360278135,491.21792209456584,4.144155099177226,2,2,3.0,2.0,4.0,4.0,8,2,4
431,Samsung,Ingeniero,18,1788.8976685385496,305.1108629870373,7.67022352915717,3,4,3.0,3.0,3.0,3.0,3,6,6
432,Xiaomi,Ingeniero,25,1045.2628393908547,239.71367800703223,8.526256426270985,2,1,3.0,3.0,2.0,3.0,2,6,7
433,Xiaomi,Ejecutivo,40,3797.4276743491037,560.7172424027685,6.533703200968638,6,7,7.0,7.0,4.0,5.0,7,3,4
434,Samsung,Creativo,55,3516.725034132972,553.5019271099363,7.192378587646971,4,5,5.0,4.0,5.0,5.0,9,6,7
435,Samsung,Ejecutivo,23,2199.2314085371013,367.0503177577112,6.7191415635757075,7,6,6.0,6.0,4.0,3.0,2,5,7
436,Samsung,Ingeniero,39,3510.3687224083255,465.4805552079205,6.133114611391733,2,2,5.0,4.0,5.0,4.0,7,5,6
437,Samsung,Ejecutivo,42,2761.8478976416873,383.4545673812007,4.416507627465709,6,6,4.0,4.0,6.0,6.0,1,2,6
438,Apple,Creativo,35,3231.622493693272,434.5603134704007,4.277559225409675,2,1,4.0,4.0,3.0,3.0,10,5,4
439,Xiaomi,Creativo,34,1669.3372720294292,223.56443530026294,7.322720979453153,2,1,3.0,3.0,2.0,3.0,5,6,5
440,Apple,Creativo,29,2725.4933287856566,444.62953422190344,7.5966153829673555,3,3,3.0,3.0,4.0,5.0,4,6,4
441,Samsung,Estudiante,23,2936.1210832598263,410.65832594185935,6.84540956535421,1,1,3.0,3.0,1.0,2.0,4,7,7
442,Motorola,Ejecutivo,43,2859.791576390985,427.2110751120569,5.793029619593423,5,4,5.0,5.0,6.0,5.0,5,4,6
443,Apple,Ingeniero,44,3759.4408101491995,511.7930406758181,4.970732401074455,2,1,5.0,5.0,6.0,6.0,7,5,7
444,Samsung,Ingeniero,25,3166.9613260968918,536.3653071412189,7.005792545156724,2,2,4.0,5.0,4.0,3.0,7,3,8
445,Samsung,Ingeniero,36,2672.5790809729906,373.6313626347817,6.079715387233726,2,3,5.0,5.0,4.0,3.0,2,5,8
446,Motorola,Estudiante,59,3781.2358570750694,643.3344061567581,3.203434822595722,1,2,2.0,2.0,3.0,4.0,9,8,7
447,Motorola,Estudiante,18,1450.853127083848,220.6744237550452,7.483350090180043,6,5,7.0,7.0,6.0,6.0,5,8,5
448,Xiaomi,Creativo,46,3045.1349224074334,386.42025946296104,4.7115645560557455,7,7,6.0,5.0,6.0,6.0,10,5,5
449,Apple,Ingeniero,62,3692.32005486369,545.2966709022722,4.22287884675333,7,6,7.0,6.0,5.0,5.0,8,2,4
450,Samsung,Estudiante,52,3150.4444507863864,419.42782624464974,2.0257798240151854,4,4,4.0,3.0,6.0,6.0,9,9,4
451,Xiaomi,Creativo,57,4449.4176483556785,696.8801161222594,4.072370738515197,3,2,5.0,5.0,5.0,6.0,10,6,4
452,Xiaomi,Ingeniero,31,2155.03698735587,310.1874089870372,5.812318123462327,1,1,3.0,3.0,4.0,4.0,4,4,6
453,Apple,Ejecutivo,52,3729.2609573598115,567.5496563553394,3.748447313774719,6,6,5.0,5.0,7.0,7.0,7,6,5
454,Motorola,Creativo,62,4119.116717608119,599.3998521388896,3.274346625916275,2,3,4.0,4.0,5.0,6.0,8,2,7
455,Samsung,Estudiante,37,3599.0472812855614,512.0899769996679,6.285660290026842,6,5,6.0,5.0,6.0,6.0,9,10,8
456,Apple,Estudiante,30,2248.421883972493,288.58218211509256,6.785588138293306,1,2,2.0,1.0,1.0,1.0,2,8,5
457,Apple,Creativo,55,3940.574023327161,632.8972503401505,3.435939490201796,1,2,3.0,2.0,2.0,2.0,8,6,5
458,Apple,Creativo,63,4545.534851138054,673.1725725807232,4.421696518445576,1,1,1.0,2.0,3.0,2.0,9,5,5
459,Samsung,Estudiante,25,2994.8748036602906,433.49667586412437,6.59739601313951,4,3,6.0,6.0,4.0,4.0,2,10,4
460,Samsung,Ejecutivo,60,3741.1233274773667,551.257804199497,3.2652937440738823,5,5,5.0,5.0,5.0,4.0,8,2,6
461,Samsung,Ingeniero,37,2541.0537656338097,347.21497517078274,6.5844917858945164,3,3,4.0,3.0,3.0,4.0,4,6,7
462,Xiaomi,Ejecutivo,50,2969.109473019974,429.7988496141948,5.320368564292742,4,4,5.0,5.0,5.0,5.0,5,3,4
463,Apple,Creativo,43,4268.14981042412,650.5039622982924,5.088300338867022,4,3,6.0,7.0,7.0,7.0,9,5,6
464,Xiaomi,Ejecutivo,56,4492.236219090194,622.1285829106907,1.463837969900843,5,4,7.0,7.0,7.0,7.0,8,3,5
465,Motorola,Estudiante,38,2878.899302843978,387.3672957726363,5.314509113412151,4,4,6.0,6.0,5.0,5.0,5,10,6
466,Apple,Creativo,59,4915.7195755635275,806.2721410156628,4.261888186240256,1,1,3.0,2.0,3.0,3.0,10,6,4
467,Samsung,Ingeniero,60,3949.0683028171716,574.222418782598,4.6886080536900305,1,1,2.0,2.0,1.0,1.0,8,5,5
468,Motorola,Estudiante,58,4262.205235716765,611.7527449113143,4.120703342471552,6,5,6.0,7.0,6.0,6.0,10,8,4
469,Samsung,Estudiante,26,2305.0859508613603,278.5693123512402,6.921013952924385,2,1,4.0,4.0,4.0,4.0,4,10,7
470,Motorola,Ingeniero,41,3248.902725875236,529.8692907549973,8.193211005699323,4,5,6.0,5.0,7.0,7.0,8,2,5
471,Samsung,Ingeniero,54,3845.8807212667734,524.0858175144738,4.227513878494645,2,2,4.0,4.0,2.0,2.0,9,6,6
472,Motorola,Ejecutivo,58,3687.5073133116753,552.3614639486783,4.812232686791105,3,4,3.0,3.0,4.0,3.0,7,4,4
473,Apple,Creativo,34,3246.2492690426766,401.52813689057194,5.264947904573104,7,7,6.0,6.0,7.0,7.0,9,5,8
474,Samsung,Ingeniero,41,3407.9762088419507,552.1050713444984,4.809832150791032,1,1,2.0,3.0,3.0,3.0,8,2,6
475,Apple,Ingeniero,38,3413.847296750739,570.9199066935399,6.847325611462224,6,6,7.0,6.0,6.0,6.0,7,5,6
476,Apple,Creativo,56,3960.113592749673,618.2430561863517,5.44456127578537,3,2,5.0,5.0,4.0,5.0,7,2,5
477,Samsung,Ingeniero,58,3446.7150591114328,440.2832522964501,3.810283109806595,6,6,7.0,7.0,7.0,7.0,10,4,6
478,Xiaomi,Ingeniero,56,4654.693033278851,740.1420621872891,2.551364308369479,7,7,7.0,7.0,6.0,6.0,8,6,4
479,Motorola,Ejecutivo,30,2368.721883216287,313.9408325004255,6.832442660598774,7,7,5.0,5.0,5.0,5.0,2,2,8
480,Apple,Estudiante,28,2582.0335142842073,328.75643320655047,7.389405900779561,5,5,4.0,4.0,4.0,3.0,3,8,7
481,Xiaomi,Estudiante,63,4467.690679411135,650.9805496237875,3.7988180389288235,1,2,3.0,2.0,3.0,3.0,7,8,8
482,Xiaomi,Estudiante,36,2978.7108581088096,426.63824504899696,5.836610335038995,3,2,4.0,4.0,6.0,5.0,2,7,4
483,Apple,Estudiante,28,2857.708510615137,403.40384403325606,7.047115880739061,5,6,7.0,7.0,5.0,5.0,2,10,5
484,Xiaomi,Ingeniero,30,3036.688961158249,519.1870565689721,6.2502231557158945,7,6,7.0,7.0,7.0,7.0,7,4,4
485,Apple,Creativo,63,4037.583248476376,706.2287870935877,2.5881617762631395,3,4,3.0,4.0,4.0,4.0,9,2,6
486,Apple,Creativo,62,4912.733670977824,668.4532237792004,4.555668520646805,6,5,7.0,7.0,6.0,6.0,10,2,5
487,Samsung,Ejecutivo,18,1766.5482229193674,230.54061372167558,8.29779831340271,5,4,5.0,5.0,5.0,5.0,5,6,7
488,Samsung,Ejecutivo,57,4018.374524440394,609.8935954683069,4.14931644137767,5,5,5.0,6.0,7.0,7.0,10,4,7
489,Samsung,Ingeniero,61,3856.160908197884,558.9883116828213,3.392852257227838,1,1,1.0,1.0,1.0,1.0,8,4,4
490,Apple,Creativo,36,2463.263238674605,389.4594232651165,6.21982644346492,2,2,3.0,3.0,3.0,4.0,1,3,6
491,Apple,Creativo,29,2972.0955443954326,491.6135994566046,7.260316428786996,6,7,6.0,6.0,6.0,6.0,2,5,7
492,Xiaomi,Estudiante,25,3810.948448713022,609.1105644204554,9.228681575814306,6,7,5.0,5.0,5.0,4.0,7,8,8
493,Samsung,Ingeniero,25,2069.1200558398414,340.85468676846784,8.154536849827144,5,6,6.0,6.0,7.0,7.0,2,3,5
494,Samsung,Ingeniero,62,4707.660787339039,789.103894146842,3.133690878050914,5,4,6.0,7.0,6.0,6.0,9,5,8
495,Apple,Estudiante,29,2287.0443436499027,263.6092874016799,6.444236257294309,1,2,3.0,2.0,2.0,2.0,4,9,7
496,Apple,Ingeniero,50,3494.757511571998,598.2190663335303,4.188318899675404,2,3,3.0,4.0,1.0,1.0,10,6,7
497,Xiaomi,Ingeniero,62,4978.791886115836,726.1692012128882,3.5994794687470253,6,6,7.0,6.0,7.0,7.0,7,5,4
498,Samsung,Ejecutivo,43,2613.232357462347,431.24111465313337,4.887548549759115,7,7,7.0,7.0,6.0,6.0,3,5,4
499,Apple,Creativo,56,3130.9204656884385,418.1547584392936,4.874823744989625,4,5,4.0,4.0,6.0,5.0,8,4,5
500,Motorola,Ingeniero,45,3206.4006756184253,435.5352817480999,2.856483744201947,4,5,5.0,4.0,4.0,5.0,10,4,4
501,Xiaomi,Ejecutivo,22,2431.8280139688372,397.8800666694269,8.335168309274744,2,1,4.0,4.0,4.0,3.0,3,4,6
502,Apple,Creativo,25,2481.833285840441,275.8384917385739,7.7753774878054305,3,2,2.0,3.0,2.0,2.0,1,4,5
503,Apple,Estudiante,42,3280.339587846498,541.5230420913903,7.062742483147639,1,2,2.0,1.0,3.0,4.0,10,9,6
504,Xiaomi,Ejecutivo,44,3217.065990755789,545.5580737304477,6.476789554553953,2,2,4.0,3.0,5.0,4.0,9,2,4
505,Xiaomi,Ejecutivo,63,4543.27001349196,690.3797447152419,3.016302214745946,4,5,6.0,5.0,7.0,7.0,7,6,5
506,Samsung,Creativo,40,1543.1637789775139,238.5626186255549,6.764298080938508,5,4,7.0,7.0,6.0,6.0,5,2,7
507,Motorola,Estudiante,47,2974.5973474561297,404.50779487299684,5.131932522785699,4,4,6.0,5.0,6.0,6.0,5,8,8
508,Xiaomi,Ejecutivo,62,4053.193795358276,641.7015394239248,1.8656932425557298,5,5,6.0,5.0,6.0,7.0,8,4,7
509,Motorola,Ingeniero,64,4552.267399551254,700.2233722530593,3.7588319397288914,1,1,2.0,2.0,3.0,3.0,8,4,6
510,Xiaomi,Ingeniero,40,3744.882570034283,515.6571157039514,5.375746579429305,5,6,5.0,5.0,5.0,5.0,8,5,7
511,Samsung,Ingeniero,64,3757.45014591643,544.0435243830549,3.6002215163969997,2,3,1.0,2.0,3.0,2.0,10,4,7
512,Apple,Estudiante,37,3578.5393127682837,528.8141256804524,7.951449830275243,5,6,7.0,6.0,6.0,6.0,8,10,8
513,Motorola,Ejecutivo,35,2523.7191653993186,358.9177649839384,6.724786902732158,3,2,3.0,3.0,4.0,4.0,1,5,8
514,Samsung,Ingeniero,35,2685.045108509657,334.6111956089498,5.482665148810003,2,2,3.0,4.0,2.0,2.0,4,2,7
515,Samsung,Estudiante,19,2240.716259398807,371.05845433901584,9.064415005616203,1,1,4.0,3.0,2.0,2.0,1,10,8
516,Samsung,Ingeniero,21,1948.3819603466136,280.0817712568973,8.26254257013644,2,3,2.0,2.0,4.0,4.0,2,2,7
517,Apple,Creativo,47,3905.0588033331587,586.5270592946392,4.164838170968092,3,2,3.0,3.0,4.0,3.0,10,4,5
518,Xiaomi,Ejecutivo,50,3297.697927443428,465.74135974664284,3.393762232525344,1,1,3.0,3.0,2.0,1.0,9,2,7
519,Motorola,Ejecutivo,53,3455.232504359833,542.0484493525745,3.7226624407812787,4,3,5.0,6.0,6.0,7.0,9,2,4
520,Samsung,Estudiante,35,3275.9899771046657,501.33330578477,7.336301800671722,3,4,4.0,4.0,5.0,6.0,8,10,8
521,Xiaomi,Estudiante,54,3318.437805866171,558.4048903364466,4.298397866356954,1,1,3.0,2.0,4.0,4.0,8,10,8
522,Apple,Ejecutivo,36,2924.46454765833,462.6996177956987,6.481142518955411,7,6,7.0,7.0,7.0,7.0,4,2,6
523,Motorola,Ingeniero,64,3369.758666153088,495.32957983110765,2.261470329223831,5,4,6.0,6.0,5.0,6.0,9,3,6
524,Samsung,Ingeniero,45,4159.819676030595,586.9871105294611,6.363218979017423,2,2,4.0,4.0,4.0,4.0,10,3,4
525,Apple,Creativo,57,4453.275968118387,711.2890294135904,2.2848163356422626,1,1,3.0,3.0,5.0,5.0,10,3,8
526,Samsung,Ingeniero,37,4225.053599790377,619.6292350292337,5.644622483932315,2,3,3.0,3.0,4.0,4.0,9,5,8
527,Apple,Estudiante,50,4169.1818657231925,616.7914015286677,5.4184638591137935,5,5,7.0,7.0,7.0,7.0,10,9,6
528,Samsung,Estudiante,29,1885.1748851997593,274.17765246533014,5.977368554960655,1,2,1.0,1.0,1.0,1.0,3,7,6
529,Samsung,Ingeniero,32,2934.324930080296,420.0683539791879,7.414129279450442,4,3,6.0,7.0,6.0,6.0,2,5,7
530,Motorola,Estudiante,58,3440.995618889098,508.4223931218712,3.3308060214483968,7,7,7.0,7.0,5.0,5.0,10,10,8
531,Xiaomi,Ejecutivo,56,4589.0187535265495,784.6631911656112,3.1739294071836923,7,6,7.0,7.0,7.0,7.0,7,4,8
532,Motorola,Ejecutivo,19,1399.4298560112138,157.52337569529746,9.386482064644474,3,3,4.0,4.0,5.0,6.0,4,6,7
533,Samsung,Ingeniero,46,2725.422557880101,368.0881731439347,5.553930193099005,1,1,3.0,3.0,4.0,5.0,5,2,8
534,Xiaomi,Ejecutivo,58,3095.0942731516566,533.4803618804609,4.719036078049625,5,5,7.0,7.0,6.0,6.0,10,6,4
535,Xiaomi,Ejecutivo,27,2105.8100893684996,297.13129418052137,8.318209584552697,1,1,3.0,3.0,1.0,1.0,1,6,6
536,Motorola,Creativo,19,1605.2610876082144,218.2580989374874,5.48070105049907,2,1,3.0,3.0,3.0,3.0,3,4,6
537,Xiaomi,Creativo,28,1769.1754470803673,317.11950990072677,7.834782639970318,6,5,7.0,7.0,7.0,7.0,3,4,6
538,Samsung,Ejecutivo,30,3494.904552121762,453.2259019541767,6.238974815505653,1,1,4.0,4.0,3.0,4.0,10,4,5
539,Samsung,Ingeniero,27,2614.9403481933223,433.31377369166864,6.670727209226086,7,7,5.0,5.0,5.0,5.0,4,5,4
540,Apple,Creativo,31,2756.117269928356,415.69841195533064,7.337441077665587,7,6,7.0,7.0,7.0,7.0,2,3,4
541,Motorola,Estudiante,35,3544.5822096239635,554.9274379851934,6.136959226590547,7,7,6.0,5.0,5.0,5.0,7,7,7
542,Xiaomi,Estudiante,26,2428.128896021467,386.5208821658263,7.994521075456521,4,4,4.0,4.0,5.0,6.0,2,9,5
543,Samsung,Estudiante,56,3425.65989924743,482.44985556298263,4.3591570324839175,1,1,1.0,1.0,3.0,3.0,7,7,8
544,Xiaomi,Ingeniero,45,2399.8951287411714,412.543458318671,5.668209014684057,3,4,4.0,4.0,3.0,4.0,1,2,4
545,Xiaomi,Ejecutivo,20,1597.4713038282982,212.1138100003413,7.509778407984711,1,1,1.0,1.0,1.0,1.0,5,2,5
546,Apple,Estudiante,37,3602.707800254231,560.8486209880717,5.235066710841862,6,6,5.0,6.0,5.0,5.0,9,10,5
547,Samsung,Ingeniero,23,1522.33194215692,290.2360155999948,6.959682429252494,7,6,6.0,6.0,6.0,6.0,4,4,4
548,Apple,Creativo,44,3376.563618998938,575.4296278421641,5.497175869520055,2,1,4.0,5.0,3.0,3.0,9,3,7
549,Apple,Ejecutivo,19,2466.962571542779,356.6880689343823,9.937238392774539,7,6,7.0,7.0,7.0,7.0,5,4,5
550,Apple,Creativo,46,3442.672420221626,539.5576267452944,6.871906399113541,1,2,4.0,5.0,4.0,3.0,10,4,6
551,Samsung,Ingeniero,55,3949.4916643952915,574.4493101491126,3.8467040221406053,4,5,6.0,5.0,3.0,2.0,10,2,5
552,Motorola,Estudiante,20,2327.801956436713,474.3601048289457,8.060257677332475,5,5,7.0,6.0,6.0,5.0,1,7,8
553,Xiaomi,Estudiante,33,2839.640435911325,464.9523656803896,6.4122770260539514,1,1,2.0,2.0,2.0,3.0,5,9,4
554,Samsung,Ingeniero,47,4154.537086236641,627.3834847273429,5.430266618869024,1,2,1.0,1.0,2.0,2.0,7,4,8
555,Motorola,Estudiante,57,3329.854135886195,515.1062290558164,4.5589127475427755,3,4,2.0,2.0,3.0,3.0,10,10,7
556,Apple,Ejecutivo,19,2070.212438419393,330.8871365352123,8.6275150157556,4,3,6.0,7.0,4.0,4.0,1,6,6
557,Samsung,Ingeniero,34,1790.8797830014262,290.469144489388,3.698861218182591,6,7,7.0,7.0,7.0,7.0,2,2,4
558,Samsung,Creativo,58,2863.1269064067315,417.4691250786818,4.5664986658869395,5,4,5.0,4.0,5.0,4.0,5,3,5
559,Samsung,Ingeniero,29,2409.1644845740084,341.6583077243425,6.701078970783352,7,7,5.0,4.0,5.0,6.0,4,2,6
560,Xiaomi,Ejecutivo,52,3871.6897844723785,573.160799584532,4.095062085768396,2,2,2.0,2.0,2.0,3.0,10,5,5
561,Xiaomi,Ejecutivo,60,4815.333888618782,665.3154980404569,4.79425667816207,1,1,3.0,3.0,3.0,4.0,8,4,7
562,Samsung,Ingeniero,18,3109.8958665052314,502.3981003245077,9.666824416404769,6,5,6.0,6.0,7.0,7.0,10,5,4
563,Samsung,Ingeniero,62,4759.9303353327405,673.9042981674623,4.489003144041407,5,6,7.0,6.0,6.0,6.0,7,4,7
564,Samsung,Estudiante,32,2963.582872199014,391.53992688061624,6.2814483927889055,2,2,3.0,4.0,3.0,3.0,5,9,7
565,Apple,Ejecutivo,43,3229.9824278869078,483.7796408548287,4.623994349861089,6,6,6.0,6.0,5.0,5.0,9,6,7
566,Samsung,Ingeniero,54,2934.3859684083113,433.6517637767523,1.5937555718903194,4,4,6.0,6.0,7.0,7.0,5,4,7
567,Apple,Ingeniero,38,2826.981697129101,436.5289783588146,6.382515996581355,4,5,3.0,3.0,2.0,2.0,1,4,5
568,Apple,Ejecutivo,48,4045.1883756291127,578.3679878745464,5.779016107794436,5,6,6.0,6.0,5.0,5.0,8,5,8
569,Samsung,Ingeniero,42,3549.14092801402,512.7440112905543,5.6981364899019695,7,6,7.0,6.0,5.0,5.0,9,3,5
570,Apple,Estudiante,40,2356.832926658526,388.13091425320346,6.933746208837992,2,2,4.0,4.0,4.0,4.0,4,10,6
571,Apple,Ejecutivo,41,3357.0128236292403,535.1127835691457,4.579809764167507,4,5,5.0,5.0,6.0,7.0,10,4,7
572,Xiaomi,Estudiante,55,4014.19640593386,631.6057131989129,4.328761043544952,5,4,5.0,5.0,5.0,4.0,10,7,6
573,Apple,Estudiante,45,3424.9450600573687,515.4401396261794,5.24969904041211,4,4,4.0,5.0,3.0,3.0,9,10,5
574,Xiaomi,Estudiante,38,2886.0722223113326,441.3569645133136,6.089891315743933,4,5,2.0,3.0,5.0,5.0,2,9,7
575,Motorola,Estudiante,60,4332.791983472096,661.4407419063396,5.167931662953907,6,7,7.0,7.0,7.0,7.0,8,10,5
576,Motorola,Ejecutivo,35,3098.656519456199,431.996390927981,6.395157775901238,6,5,6.0,7.0,6.0,6.0,9,2,7
577,Samsung,Estudiante,53,3329.2706172842973,573.0929225999496,4.40520754922747,4,4,6.0,6.0,6.0,6.0,8,9,5
578,Motorola,Estudiante,52,3827.507030691048,640.7054562280422,3.8633065201894685,3,3,4.0,4.0,5.0,5.0,10,8,4
579,Samsung,Ingeniero,62,4005.302429626393,640.5076439940073,5.128579471421459,6,7,7.0,7.0,7.0,7.0,8,6,8
580,Samsung,Ejecutivo,26,1556.3830661268785,212.16438059895185,5.968803777421373,2,2,2.0,2.0,2.0,3.0,2,5,8
581,Apple,Ejecutivo,55,3469.1964824809183,547.3366782696452,3.9470005671525876,5,4,3.0,2.0,3.0,2.0,8,3,7
582,Apple,Creativo,47,2568.1551573272873,434.14177048758165,6.993937067097493,5,6,5.0,6.0,4.0,4.0,2,3,4
583,Apple,Ejecutivo,61,4540.046767535052,619.8471700442005,4.368243298071534,7,7,6.0,6.0,5.0,5.0,7,6,6
584,Apple,Ejecutivo,51,3727.9446887771596,643.9172914014988,4.879823348298729,2,1,2.0,2.0,3.0,3.0,9,2,4
585,Apple,Creativo,49,3272.2546943970274,403.86882360176435,5.1216920555262835,2,3,4.0,4.0,6.0,6.0,8,3,7
586,Samsung,Ejecutivo,20,2710.2606716443242,441.76939173210235,7.053622012642182,2,2,5.0,4.0,4.0,4.0,2,2,4
587,Samsung,Ejecutivo,20,2033.9954537905833,377.7634333812109,7.931472755142475,7,7,7.0,7.0,7.0,7.0,5,2,6
588,Samsung,Ejecutivo,45,2534.3886220165627,374.5051201011329,5.150134161004207,2,3,3.0,3.0,3.0,3.0,1,2,7
589,Samsung,Ejecutivo,61,3830.2607299080946,567.0158894950605,4.0796285994550034,1,1,3.0,4.0,1.0,2.0,10,2,8
590,Apple,Creativo,32,3416.427093636646,545.847103677843,5.293758614373691,7,6,6.0,6.0,7.0,7.0,8,5,4
591,Samsung,Ejecutivo,58,3565.2621874554284,627.3834227150078,4.597852007769319,5,5,6.0,6.0,7.0,7.0,8,5,8
592,Xiaomi,Ejecutivo,40,3137.610644378915,456.5882147597689,7.016629674886309,1,1,1.0,1.0,1.0,1.0,7,6,8
593,Apple,Creativo,57,4221.938312257319,594.2429872453006,4.0961768748794265,7,7,6.0,6.0,4.0,4.0,9,5,5
594,Samsung,Ingeniero,28,2694.9742422774716,383.0573635612211,7.8470983933058065,4,5,4.0,3.0,5.0,4.0,2,3,6
595,Motorola,Estudiante,49,4674.72989947905,623.5837853075465,5.410346274844577,4,4,5.0,5.0,4.0,4.0,8,9,4
596,Apple,Ingeniero,53,3061.8483715383654,504.1651506665126,4.092259859833943,5,5,5.0,5.0,6.0,6.0,8,3,8
597,Apple,Creativo,50,2961.7684597335983,418.56111632434676,3.9414743135428854,4,4,6.0,5.0,7.0,7.0,4,3,8
598,Samsung,Estudiante,41,2470.1227764489336,360.1014587640623,4.981611511279341,2,1,4.0,4.0,5.0,5.0,5,8,6
599,Samsung,Creativo,56,3652.0407894915575,593.2871749946838,4.692892569154715,7,7,6.0,6.0,7.0,7.0,9,6,8
600,Apple,Creativo,51,4099.688694091225,596.1077878931914,4.843854868014795,1,2,3.0,4.0,4.0,5.0,10,2,8
601,Samsung,Ejecutivo,45,2734.1327101017446,448.0744262846815,6.775093021881698,2,3,3.0,3.0,4.0,5.0,4,2,8
602,Samsung,Estudiante,54,4256.68025297197,586.5976127549811,5.390870112203894,4,4,5.0,6.0,5.0,5.0,7,9,8
603,Samsung,Ejecutivo,24,2217.5633349638683,380.57047166078013,8.388784983127302,6,7,7.0,7.0,7.0,7.0,2,5,5
604,Samsung,Estudiante,21,1495.5016533945382,241.42049907245422,8.163080801712223,1,1,4.0,5.0,4.0,4.0,3,7,5
605,Apple,Creativo,54,2824.315021716072,419.2183017164274,3.637801050678335,2,1,4.0,3.0,4.0,4.0,4,5,7
606,Apple,Creativo,18,1136.214753095337,176.97688736149036,8.525339295974991,7,7,7.0,7.0,7.0,7.0,1,5,4
607,Samsung,Ingeniero,18,1567.0732958830379,170.72292964981887,8.263853165028221,5,5,6.0,6.0,6.0,6.0,3,4,6
608,Apple,Estudiante,64,4115.424412128339,622.7136990165993,2.4616186114442518,2,3,4.0,4.0,2.0,2.0,10,9,7
609,Apple,Ejecutivo,37,3523.0314883652254,521.3712339869536,7.509949258558711,6,5,6.0,6.0,6.0,5.0,10,3,5
610,Xiaomi,Ingeniero,36,3199.5441060941193,416.9599853922397,7.502289374929152,4,3,4.0,3.0,4.0,4.0,10,4,5
611,Samsung,Ingeniero,46,2880.529373959849,398.5256347486502,4.255850855582939,1,1,3.0,3.0,3.0,4.0,1,3,5
612,Xiaomi,Ingeniero,27,2554.332641686084,376.68763335528666,6.662205094883471,5,6,6.0,6.0,6.0,6.0,4,6,7
613,Xiaomi,Ejecutivo,35,3575.77313459612,506.00136094202594,5.950049780559524,1,1,3.0,4.0,4.0,4.0,7,6,5
614,Samsung,Ingeniero,45,4186.958710515018,507.43811132473184,6.109851543799615,5,5,6.0,5.0,6.0,5.0,10,4,7
615,Motorola,Ejecutivo,52,3442.7969942232016,570.2389261139235,5.294725180453996,7,7,7.0,7.0,5.0,5.0,8,5,5
616,Motorola,Ingeniero,60,4479.1442148525,664.7671384733917,4.044407212786356,1,2,5.0,5.0,5.0,5.0,8,6,8
617,Samsung,Ejecutivo,64,4894.977683443912,620.5491420547595,3.873857280399125,4,3,4.0,4.0,4.0,4.0,10,4,8
618,Apple,Creativo,48,2646.4640384108066,503.7177527455907,3.912367803554466,7,6,7.0,7.0,7.0,7.0,2,6,4
619,Apple,Creativo,44,2943.7964564201516,503.63908502868213,5.981361281358453,7,7,7.0,7.0,6.0,6.0,2,2,5
620,Xiaomi,Creativo,28,3510.009367211632,509.052302528328,7.099114624453929,5,6,3.0,3.0,5.0,5.0,9,4,4
621,Samsung,Creativo,55,3599.481944939548,497.7974171725972,3.8209568174414104,3,2,4.0,4.0,4.0,5.0,7,3,7
622,Samsung,Creativo,22,635.5243176494514,115.48820818544381,6.267493726069681,1,1,2.0,2.0,2.0,1.0,1,6,4
623,Samsung,Ingeniero,25,2189.519094806639,338.5442049652029,7.526961156186352,1,1,3.0,3.0,2.0,2.0,1,3,5
624,Samsung,Ingeniero,51,4112.312749557931,643.9514086737083,5.2569598962178095,2,3,3.0,3.0,4.0,4.0,8,4,7
